# column 1: time (years from 2000)
# column 2: mean sea level corrected for GIA, seasonal signal removed (mm)
     10.8272     33.2900
     10.8534     30.8570
     10.8801     31.1550
     10.9070     29.3492
     10.9328     28.6383
     10.9566     27.1136
     10.9802     31.4814
     11.0067     28.2758
     11.0330     25.8332
     11.0583     29.5028
     11.0872     27.2124
     11.1122     25.1792
     11.1389     25.0610
     11.1649     28.8904
     11.1889     27.3458
     11.2126     25.7594
     11.2390     25.7291
     11.2653     24.3539
     11.2918     29.7759
     11.3166     26.9340
     11.3493     25.8402
     11.3710     28.6590
     11.3972     30.8987
     11.4239     30.6116
     11.4502     30.1356
     11.4765     31.4178
     11.5002     31.2924
     11.5240     31.5553
     11.5503     28.8652
     11.5766     28.8919
     11.6032     29.8349
     11.6295     30.3276
     11.6560     33.6066
     11.6824     31.2311
     11.7074     27.8130
     11.7336     30.8367
     11.7563     29.4629
     11.7820     34.8971
     11.8096     32.3463
     11.8355     28.9487
     11.8618     29.9904
     11.8882     29.5476
     11.9147     30.6740
     11.9409     31.9002
     11.9646     33.1787
     11.9884     33.3389
     12.0148     35.1946
     12.0411     36.3035
     12.0677     37.3308
     12.0940     34.6487
     12.1206     34.9617
     12.1469     36.6917
     12.1732     37.5793
     12.1968     37.3211
     12.2207     38.9262
     12.2471     41.0058
     12.2734     38.0560
     12.3000     40.7154
     12.3262     39.6131
     12.3525     39.5525
     12.3793     40.2244
     12.4054     39.3904
     12.4320     40.3123
     12.4585     41.9317
     12.4846     39.8881
     12.5084     37.7283
     12.5322     40.7463
     12.5584     42.0007
     12.5849     42.7687
     12.6114     43.4613
     12.6376     41.3161
     12.6641     41.9708
     12.6904     41.5969
     12.7169     44.0542
     12.7407     43.8757
     12.7644     43.5255
     12.7908     44.2210
     12.8172     43.3517
     12.8437     44.6302
     12.8700     42.4414
     12.8965     42.4582
     12.9229     44.6257
     12.9491     43.9694
     12.9729     42.0468
     12.9966     42.7836
     13.0230     43.1019
     13.0493     42.5570
     13.0758     44.9202
     13.1022     45.0744
     13.1286     43.1275
     13.1552     44.2068
     13.1819     44.8533
     13.2050     45.2854
     13.2288     44.6922
     13.2552     45.1881
     13.2816     44.3685
     13.3081     43.0683
     13.3344     46.7103
     13.3609     45.7929
     13.3875     44.9993
     13.4138     42.6889
     13.4402     41.4141
     13.4665     44.2194
     13.4929     44.1490
     13.5166     42.4494
     13.5403     43.1206
     13.5667     44.0166
     13.5930     42.7305
     13.6196     41.5729
     13.6459     37.5912
     13.6724     43.1268
     13.6988     41.8545
     13.7251     39.7430
     13.7462     40.4581
     13.7993     45.1720
     13.8252     44.5796
     13.8518     42.5336
     13.8782     43.0133
     13.9046     40.8814
     13.9311     38.9820
     13.9574     42.0403
     13.9811     43.6088
     14.0046     42.8150
     14.0312     41.2940
     14.0575     41.5910
     14.0841     43.5916
     14.1104     45.5805
     14.1368     47.1762
     14.1633     52.3112
     14.1896     50.5352
     14.2132     49.9498
     14.2370     50.5616
     14.2635     48.3767
     14.2897     48.1928
     14.3163     42.8348
     14.3426     42.1213
     14.3689     43.6438
     14.3954     42.8797
     14.4218     44.3866
     14.4483     45.7130
     14.4748     46.1025
     14.5011     46.8970
     14.5248     47.3552
     14.5486     44.4768
     14.5749     45.8163
     14.6013     47.6732
     14.6277     46.7730
     14.6540     48.1614
     14.6803     46.4932
     14.7070     48.5247
     14.7333     49.2421
     14.7569     48.6513
     14.7809     50.7091
     14.8070     50.6492
     14.8335     50.0323
     14.8600     47.5592
     14.8863     48.3010
     14.9126     47.5122
     14.9392     54.0439
     14.9656     56.1092
     14.9892     51.8629
     15.0129     46.2434
     15.0393     51.7664
     15.0658     52.2076
     15.0921     55.2403
     15.1186     55.4676
     15.1450     53.5098
     15.1714     51.7036
     15.1977     52.0055
     15.2215     53.9123
     15.2452     56.6343
     15.2715     53.5780
     15.2979     54.5292
     15.3244     55.4155
     15.3508     53.5459
     15.3772     52.9070
     15.4038     53.9717
     15.4300     56.0883
     15.4565     54.2094
     15.4829     54.3747
     15.5092     57.3309
     15.5330     57.2446
     15.5564     54.9182
     15.5830     57.7983
     15.6094     54.9042
     15.6359     51.9612
     15.6623     57.8238
     15.6887     59.7479
     15.7152     57.1008
     15.7414     59.2587
     15.7652     55.1133
     15.7889     57.6352
     15.8152     59.7483
     15.8417     57.8082
     15.8683     52.7094
     15.8944     59.1052
     15.9208     57.7610
     15.9475     57.0158
     15.9737     55.5748
     15.9974     53.1091
     16.0211     51.6550
     16.0476     59.9265
     16.0739     58.7012
     16.1004     59.9705
     16.1267     60.8373
     16.1531     59.6292
     16.1797     60.7859
     16.2060     60.5693
     16.2297     62.9778
     16.2527     60.2235
     16.2798     58.5864
     16.3061     56.7789
     16.3327     57.3097
     16.3589     57.3825
     16.3853     57.4787
     16.4118     59.8646
     16.4382     60.4896
     16.4647     61.9004
     16.4912     58.0375
     16.5174     59.9506
     16.5409     57.0181
     16.5649     55.5369
     16.5912     56.8620
     16.6176     54.5187
     16.6441     55.9404
     16.6704     59.2861
     16.6969     59.7087
     16.7234     61.0871
     16.7496     54.5881
     16.7734     53.5966
     16.7975     58.0803
     16.8235     59.2716
     16.8499     59.2071
     16.8764     59.5749
     16.9027     60.0284
     16.9291     59.3182
     16.9556     57.9809
     16.9819     59.6347
     17.0055     55.1424
     17.0294     58.6530
     17.0557     57.7638
     17.0821     54.6761
     17.1085     55.9808
