# column 1: time (years from 2000)
# column 2: mean sea level corrected for GIA, seasonal signal removed (mm)
# column 3: standard deviation of data spread (mm)
# column 4: quadratic fit to mean sea level (mm)
     -4.3751     -7.7461      1.5447    -11.2806
     -4.3477    -12.0598      1.6558    -11.2145
     -4.3203    -10.8731      3.3337    -11.1483
     -4.2930     -6.7710      3.5791    -11.0821
     -4.2656     -3.8664      1.6543    -11.0159
     -4.2382     -8.0358      0.2020    -10.9496
     -4.2108     -8.5668      1.0059    -10.8832
     -4.1834    -11.2461      2.9091    -10.8168
     -4.1561    -12.8937      1.0027    -10.7503
     -4.1287    -11.8286      0.3026    -10.6837
     -4.1013     -7.6729      1.6363    -10.6172
     -4.0739     -9.3574      1.6632    -10.5505
     -4.0465     -5.4977      1.0724    -10.4838
     -4.0192     -4.4392      3.1599    -10.4170
     -3.9918     -7.2141      4.1979    -10.3502
     -3.9644     -8.7540      3.7143    -10.2833
     -3.9370    -12.1060      1.9130    -10.2164
     -3.9097     -9.0784      3.0308    -10.1494
     -3.8823     -5.5421      2.2863    -10.0823
     -3.8549     -6.9466      1.9295    -10.0152
     -3.8275    -10.0950      1.3793     -9.9481
     -3.8001    -13.0090      2.1471     -9.8808
     -3.7728    -10.7064      3.4786     -9.8136
     -3.7454     -6.9395      2.0242     -9.7462
     -3.7180     -7.9436      1.0400     -9.6788
     -3.6906     -6.4307      3.0234     -9.6114
     -3.6632     -5.2858      3.3533     -9.5439
     -3.6359     -4.0911      2.1384     -9.4763
     -3.6085     -4.4150      0.2455     -9.4087
     -3.5811     -5.1731      1.9749     -9.3410
     -3.5537     -7.6808      1.4639     -9.2733
     -3.5264     -7.8322      4.2821     -9.2055
     -3.4990     -7.4844      3.4680     -9.1376
     -3.4716     -6.3982      1.2638     -9.0697
     -3.4442     -3.4520      0.1995     -9.0018
     -3.4168     -3.4541      0.8034     -8.9338
     -3.3895     -6.9916      0.6066     -8.8657
     -3.3621    -12.2855      0.6405     -8.7976
     -3.3347    -14.7834      1.5577     -8.7294
     -3.3073    -11.6630      0.7388     -8.6611
     -3.2799     -3.7485      1.1466     -8.5928
     -3.2526     -0.3956      1.2534     -8.5245
     -3.2252     -4.1711      2.6445     -8.4561
     -3.1978     -1.0507      5.4060     -8.3876
     -3.1704      0.7606      3.5270     -8.3191
     -3.1431     -0.8518      3.2680     -8.2505
     -3.1157     -5.3404      2.6855     -8.1818
     -3.0883     -6.6511      0.1837     -8.1131
     -3.0609     -9.0380      0.4484     -8.0444
     -3.0335    -11.3892      2.8276     -7.9756
     -3.0062     -9.5977      4.4847     -7.9067
     -2.9788     -6.4866      2.1829     -7.8378
     -2.9514     -6.8721      0.6613     -7.7688
     -2.9240     -7.9265      1.5637     -7.6998
     -2.8966    -11.2281      4.7988     -7.6307
     -2.8693     -5.3774      4.3123     -7.5615
     -2.8419     -8.5562      0.3959     -7.4923
     -2.8145     -8.6976      2.6223     -7.4231
     -2.7871     -7.8957      3.9642     -7.3537
     -2.7598     -6.5170      2.2036     -7.2844
     -2.7324     -7.9287      0.3634     -7.2149
     -2.7050    -12.4469      1.8861     -7.1454
     -2.6776     -9.9749      1.5579     -7.0759
     -2.6502     -6.6390      3.3410     -7.0063
     -2.6229     -6.3559      2.9465     -6.9366
     -2.5955     -4.9298      1.0306     -6.8669
     -2.5681     -4.2183      0.6242     -6.7971
     -2.5407     -7.5191      3.2457     -6.7273
     -2.5133     -7.0202      0.1645     -6.6574
     -2.4860     -2.9507      0.2932     -6.5875
     -2.4586     -0.6533      2.3234     -6.5175
     -2.4312     -2.3556      0.8964     -6.4474
     -2.4038     -2.3313      0.7017     -6.3773
     -2.3765     -4.6563      0.7723     -6.3071
     -2.3491     -3.1713      0.1572     -6.2369
     -2.3217     -0.4471      0.3383     -6.1666
     -2.2943      2.9265      0.2428     -6.0963
     -2.2669      1.7398      1.2610     -6.0259
     -2.2396      1.0165      1.6318     -5.9554
     -2.2122     -1.9687      1.7931     -5.8849
     -2.1848     -2.3655      0.3090     -5.8143
     -2.1574      1.5130      0.5353     -5.7437
     -2.1300     -3.1177      0.9942     -5.6730
     -2.1027     -6.5386      0.2843     -5.6023
     -2.0753     -8.2020      1.4741     -5.5315
     -2.0479     -9.8181      2.2065     -5.4606
     -2.0205     -5.9511      0.5060     -5.3897
     -1.9932     -4.4886      1.1060     -5.3187
     -1.9658     -2.5338      1.2167     -5.2477
     -1.9384     -1.3453      0.5909     -5.1766
     -1.9110     -5.3676      1.0147     -5.1055
     -1.8836     -5.0846      0.7733     -5.0343
     -1.8563     -1.8852      1.1270     -4.9631
     -1.8289     -2.4000      2.0076     -4.8918
     -1.8015     -0.2838      0.4491     -4.8204
     -1.7741     -0.7541      2.0745     -4.7490
     -1.7467     -2.7128      3.8509     -4.6775
     -1.7194     -1.6680      3.3681     -4.6060
     -1.6920      0.6814      0.7878     -4.5344
     -1.6646      0.9445      0.0608     -4.4627
     -1.6372     -0.4321      1.8696     -4.3910
     -1.6099     -5.0976      6.2825     -4.3193
     -1.5825     -7.8496      3.1060     -4.2474
     -1.5551     -6.7336      1.8900     -4.1756
     -1.5277     -3.5363      1.4406     -4.1036
     -1.5003      1.3880      0.6546     -4.0316
     -1.4730     -0.8722      0.5064     -3.9596
     -1.4456     -5.2461      1.3248     -3.8875
     -1.4182     -2.6973      3.6914     -3.8153
     -1.3908     -2.2739      4.3744     -3.7431
     -1.3634     -1.9174      3.0839     -3.6709
     -1.3361     -2.2865      0.3570     -3.5985
     -1.3087     -3.4805      0.9373     -3.5261
     -1.2813     -5.9935      4.4896     -3.4537
     -1.2539     -8.1006      2.6679     -3.3812
     -1.2266     -8.9373      0.8718     -3.3087
     -1.1992     -4.4748      3.1348     -3.2360
     -1.1718     -1.8192      0.2255     -3.1634
     -1.1444     -4.4655      1.8192     -3.0906
     -1.1170     -9.3811      2.7968     -3.0179
     -1.0897    -11.1113      3.5862     -2.9450
     -1.0623     -6.2081      2.2429     -2.8721
     -1.0349     -6.2779      0.5208     -2.7992
     -1.0075     -4.8745      2.1084     -2.7262
     -0.9802     -5.2053      0.0347     -2.6531
     -0.9528     -7.0408      0.6546     -2.5800
     -0.9254    -10.1899      1.3928     -2.5068
     -0.8980     -5.9648      0.2043     -2.4336
     -0.8706      0.9422      5.1782     -2.3603
     -0.8433     -3.0261      4.2871     -2.2869
     -0.8159     -6.6982      3.1111     -2.2135
     -0.7885     -6.9068      0.0804     -2.1401
     -0.7611     -3.4753      1.4672     -2.0665
     -0.7337     -4.3865      2.0840     -1.9930
     -0.7064     -2.6860      2.1412     -1.9193
     -0.6790     -2.8969      0.1868     -1.8456
     -0.6516     -3.7778      1.1762     -1.7719
     -0.6242     -4.8362      4.4938     -1.6981
     -0.5969     -3.9300      4.8263     -1.6242
     -0.5695     -5.0123      0.4499     -1.5503
     -0.5421     -4.8315      0.1809     -1.4763
     -0.5147     -3.2620      2.0594     -1.4023
     -0.4873     -2.4608      0.5685     -1.3282
     -0.4600     -4.2462      1.7708     -1.2541
     -0.4326     -3.9160      1.3828     -1.1799
     -0.4052     -3.9889      1.5652     -1.1056
     -0.3778     -1.4153      0.3585     -1.0313
     -0.3504      0.6265      0.0562     -0.9569
     -0.3231     -3.9906      2.3216     -0.8825
     -0.2957     -4.1409      1.2950     -0.8080
     -0.2683     -2.3293      1.3324     -0.7335
     -0.2409      0.8105      0.6376     -0.6589
     -0.2136      2.5274      1.1960     -0.5842
     -0.1862     -0.1545      0.6442     -0.5095
     -0.1588     -3.2466      2.1130     -0.4348
     -0.1314     -5.0979      3.1931     -0.3599
     -0.1040     -2.3444      3.7365     -0.2851
     -0.0767      0.1047      3.7722     -0.2101
     -0.0493      3.4699      0.6457     -0.1351
     -0.0219      2.8849      1.3767     -0.0601
      0.0055      1.0247      0.8232      0.0150
      0.0329      0.1832      2.1984      0.0902
      0.0602     -1.2741      2.3725      0.1654
      0.0876     -1.1054      4.0180      0.2407
      0.1150     -3.0540      4.1191      0.3160
      0.1424     -2.8454      3.2341      0.3914
      0.1697     -0.7231      2.6298      0.4669
      0.1971     -2.5077      2.9046      0.5424
      0.2245      0.9574      0.7896      0.6179
      0.2519     -0.6857      3.0200      0.6935
      0.2793     -3.3838      4.8641      0.7692
      0.3066     -4.8343      3.3585      0.8450
      0.3340     -6.3216      2.0409      0.9207
      0.3614     -5.0952      3.1408      0.9966
      0.3888     -4.2930      1.8497      1.0725
      0.4162     -3.3955      2.6720      1.1484
      0.4435     -0.9088      1.8295      1.2245
      0.4709     -0.9209      2.2054      1.3005
      0.4983     -1.9119      3.7743      1.3767
      0.5257     -2.1492      0.9381      1.4529
      0.5530     -2.9337      2.5656      1.5291
      0.5804     -1.0000      2.2892      1.6054
      0.6078      0.1807      2.5487      1.6817
      0.6352     -0.8385      2.6748      1.7582
      0.6626     -4.0624      2.9099      1.8346
      0.6899     -4.5894      3.3221      1.9112
      0.7173     -1.2039      3.8539      1.9877
      0.7447      1.8151      4.9378      2.0644
      0.7721      2.1411      2.7544      2.1411
      0.7995     -1.3304      1.6799      2.2178
      0.8268      1.5252      4.3427      2.2946
      0.8542     -0.3583      1.4007      2.3715
      0.8816     -0.1995      0.7749      2.4484
      0.9090      0.1130      2.6347      2.5254
      0.9363     -3.3995      4.7160      2.6024
      0.9637     -2.2516      2.3231      2.6795
      0.9911      1.2511      0.9088      2.7567
      1.0185      1.5786      0.8425      2.8339
      1.0459     -0.9876      3.4216      2.9112
      1.0732      2.4086      3.9802      2.9885
      1.1006      0.8839      3.2235      3.0659
      1.1280     -2.1290      0.4503      3.1433
      1.1554     -0.5277      0.6398      3.2208
      1.1828      4.9283      0.3273      3.2983
      1.2101      4.1337      0.2965      3.3759
      1.2375      3.9987      2.8645      3.4536
      1.2649     -0.4829      4.7584      3.5313
      1.2923     -0.0792      2.2570      3.6091
      1.3196     -0.1584      0.8147      3.6869
      1.3470      1.3094      0.8439      3.7648
      1.3744      2.4334      2.5694      3.8427
      1.4018      0.0497      4.9632      3.9207
      1.4292      0.0539      3.2933      3.9988
      1.4565      0.1852      0.7698      4.0769
      1.4839      4.5149      0.1283      4.1551
      1.5113      5.8984      0.9721      4.2333
      1.5387      6.3900      3.4605      4.3116
      1.5661      4.2361      2.8791      4.3899
      1.5934      6.3093      1.4026      4.4683
      1.6208      1.6125      0.6111      4.5468
      1.6482      0.1709      0.4126      4.6253
      1.6756      3.9181      0.1673      4.7039
      1.7029      9.5447      1.9146      4.7825
      1.7303      7.2577      3.5960      4.8612
      1.7577      5.7264      1.7938      4.9399
      1.7851      1.3273      1.0349      5.0187
      1.8125      1.5606      2.9261      5.0976
      1.8398      6.7320      2.3186      5.1765
      1.8672      8.8646      0.8101      5.2554
      1.8946      6.5468      2.4415      5.3345
      1.9220      5.8709      0.8622      5.4135
      1.9493      3.0221      1.1755      5.4927
      1.9767      4.1040      1.9628      5.5719
      2.0041      7.4550      2.1619      5.6511
      2.0315      5.0425      2.0881      5.7304
      2.0589      4.8236      1.3445      5.8098
      2.0862      7.6473      1.3853      5.8892
      2.1136      7.5744      3.1419      5.9687
      2.1410      9.0654      2.5501      6.0482
      2.1684      9.0395      0.4543      6.1278
      2.1958      6.9823      2.2908      6.2074
      2.2231      6.2124      2.2795      6.2871
      2.2505      6.3507      1.2046      6.3669
      2.2779      6.5360      2.6422      6.4467
      2.3053      4.5451      2.1438      6.5266
      2.3326      7.4296      0.7560      6.6065
      2.3600      7.3390      1.5654      6.6865
      2.3874      7.0849      1.6802      6.7666
      2.4148      5.5093      1.6668      6.8467
      2.4422      4.2857      1.8123      6.9268
      2.4695      8.2520      1.4047      7.0070
      2.4969     10.6166      2.5330      7.0873
      2.5243      8.4900      2.4565      7.1676
      2.5517     10.6863      2.2137      7.2480
      2.5791      8.5844      2.8102      7.3284
      2.6064      8.8862      2.6650      7.4089
      2.6338      9.5189      2.5110      7.4895
      2.6612     10.0344      2.4172      7.5701
      2.6886      8.3140      2.8215      7.6508
      2.7159      7.9512      1.9294      7.7315
      2.7433      6.3754      1.9655      7.8123
      2.7707      5.9202      2.7301      7.8931
      2.7981     12.5962      0.8424      7.9740
      2.8255     12.3567      1.9262      8.0550
      2.8528      9.9303      2.2951      8.1360
      2.8802     10.6232      1.3711      8.2170
      2.9076     12.4250      0.6059      8.2982
      2.9350     13.7447      1.4671      8.3793
      2.9624     13.2755      1.5889      8.4606
      2.9897     12.7854      2.3059      8.5419
      3.0171     13.0723      2.2165      8.6232
      3.0445     12.1082      1.1126      8.7046
      3.0719     14.7504      1.9117      8.7861
      3.0992     14.6861      1.0613      8.8676
      3.1266     13.8180      0.8648      8.9492
      3.1540     13.8026      1.9086      9.0308
      3.1814     13.2391      2.7214      9.1125
      3.2088     13.3406      0.8738      9.1942
      3.2361     12.1058      0.7003      9.2760
      3.2635     12.8348      0.8627      9.3579
      3.2909     13.7355      1.8899      9.4398
      3.3183     13.0679      2.8243      9.5218
      3.3457     14.3833      3.2223      9.6038
      3.3730     13.4773      2.9255      9.6859
      3.4004     14.4498      1.7969      9.7680
      3.4278     13.6089      1.9293      9.8502
      3.4552     13.9691      2.0851      9.9325
      3.4825     13.2709      2.7333     10.0148
      3.5099     11.3679      1.9094     10.0972
      3.5373     12.6273      0.8914     10.1796
      3.5647     11.6467      2.4101     10.2621
      3.5921     11.9473      0.7718     10.3446
      3.6194     11.9385      1.2861     10.4272
      3.6468     13.2296      2.3993     10.5099
      3.6742     14.4318      1.6511     10.5926
      3.7016     11.9123      1.6128     10.6754
      3.7290     11.3810      2.7560     10.7582
      3.7563     12.5283      1.6707     10.8411
      3.7837     13.2534      1.0658     10.9240
      3.8111     12.8191      2.7207     11.0070
      3.8385     12.0809      3.9717     11.0900
      3.8658     11.9811      0.8567     11.1731
      3.8932     13.1179      2.4646     11.2563
      3.9206     16.2262      3.1688     11.3395
      3.9480     15.0908      1.7438     11.4228
      3.9754     15.0471      2.6163     11.5061
      4.0027     12.3917      1.2135     11.5895
      4.0301     14.2270      2.0730     11.6730
      4.0575     15.2077      3.5539     11.7565
      4.0849     13.6125      1.0788     11.8400
      4.1123     13.1711      2.6479     11.9237
      4.1396     13.6812      1.4412     12.0073
      4.1670     15.4606      1.5311     12.0911
      4.1944     13.2766      0.9207     12.1748
      4.2218     13.3246      0.6633     12.2587
      4.2491     16.6736      1.5035     12.3426
      4.2765     16.4789      2.8206     12.4265
      4.3039     17.4886      3.9127     12.5106
      4.3313     14.5977      3.2209     12.5946
      4.3587     14.2685      1.4389     12.6788
      4.3860     13.7655      0.9866     12.7629
      4.4134     15.2679      2.2520     12.8472
      4.4408     13.9394      1.9184     12.9315
      4.4682     16.9872      2.3196     13.0158
      4.4956     15.6434      1.2093     13.1003
      4.5229     13.8548      2.4549     13.1847
      4.5503     12.4160      2.4058     13.2692
      4.5777     10.7433      1.0792     13.3538
      4.6051     14.1025      2.3023     13.4385
      4.6324     15.4220      3.2283     13.5232
      4.6598     13.9800      1.6570     13.6079
      4.6872     14.1557      3.1194     13.6927
      4.7146     15.2676      2.6654     13.7776
      4.7420     12.3958      1.8634     13.8625
      4.7693     16.4140      1.4003     13.9475
      4.7967     15.9365      1.3284     14.0325
      4.8241     14.4858      1.9217     14.1176
      4.8515     14.9058      3.1755     14.2028
      4.8789     14.5884      2.4110     14.2880
      4.9062     11.8245      0.9372     14.3732
      4.9336     15.9111      1.6789     14.4586
      4.9610     16.1445      0.4672     14.5439
      4.9884     16.9386      3.5313     14.6294
      5.0157     11.8584      4.8087     14.7149
      5.0431     13.5558      4.0822     14.8004
      5.0705     17.5195      1.3794     14.8860
      5.0979     20.1288      1.6213     14.9717
      5.1253     18.3562      1.5579     15.0574
      5.1526     16.6553      3.4462     15.1431
      5.1800     19.6716      4.0554     15.2290
      5.2074     17.2331      2.8423     15.3149
      5.2348     15.2094      2.1247     15.4008
      5.2621     18.5704      1.3794     15.4868
      5.2895     20.5798      1.3868     15.5729
      5.3169     16.0451      3.2525     15.6590
      5.3443     16.8015      2.9374     15.7452
      5.3717     18.9271      2.1937     15.8314
      5.3990     18.2049      1.2132     15.9177
      5.4264     17.4247      1.9070     16.0040
      5.4538     16.8893      2.8218     16.0904
      5.4812     15.3729      4.3633     16.1769
      5.5086     15.8007      4.9287     16.2634
      5.5359     17.6234      3.3888     16.3499
      5.5633     18.3735      1.0791     16.4366
      5.5907     18.5900      0.2674     16.5232
      5.6181     17.4442      1.2904     16.6100
      5.6454     15.4917      2.9114     16.6968
      5.6728     16.0003      3.2110     16.7836
      5.7002     18.4159      1.9872     16.8705
      5.7276     18.2361      2.3729     16.9575
      5.7550     17.4597      2.2775     17.0445
      5.7823     18.2636      2.7853     17.1316
      5.8097     19.0590      2.8333     17.2187
      5.8371     19.6630      2.1039     17.3059
      5.8645     21.7195      2.0967     17.3932
      5.8919     20.5930      1.4950     17.4805
      5.9192     20.0506      1.1386     17.5678
      5.9466     19.5474      1.9898     17.6552
      5.9740     20.3410      2.4498     17.7427
      6.0014     21.4108      2.3482     17.8303
      6.0287     19.2914      1.5635     17.9178
      6.0561     18.6589      2.1634     18.0055
      6.0835     19.6682      1.3513     18.0932
      6.1109     20.1108      1.3086     18.1809
      6.1383     18.4063      2.1992     18.2688
      6.1656     20.3015      1.3761     18.3566
      6.1930     19.8087      0.9392     18.4446
      6.2204     16.8436      1.2579     18.5326
      6.2478     18.7957      1.9751     18.6206
      6.2752     19.5392      0.4657     18.7087
      6.3025     19.7204      0.6596     18.7968
      6.3299     19.7361      0.6815     18.8851
      6.3573     21.1099      0.2221     18.9733
      6.3847     24.0995      1.3258     19.0617
      6.4120     23.4915      0.8356     19.1500
      6.4394     22.5897      0.3961     19.2385
      6.4668     22.0772      0.8968     19.3270
      6.4942     20.4156      3.2286     19.4155
      6.5216     21.4442      3.3784     19.5041
      6.5489     20.1884      3.6718     19.5928
      6.5763     19.9871      3.4498     19.6815
      6.6037     17.3555      0.8003     19.7703
      6.6311     17.5560      1.1342     19.8591
      6.6585     18.8031      2.5799     19.9480
      6.6858     18.9188      3.4007     20.0370
      6.7132     20.4358      2.1473     20.1260
      6.7406     20.0222      2.1832     20.2151
      6.7680     20.5158      2.2259     20.3042
      6.7953     21.5435      1.1097     20.3934
      6.8227     19.9639      2.2022     20.4826
      6.8501     20.2601      2.0677     20.5719
      6.8775     20.6213      0.2058     20.6612
      6.9049     19.0194      1.1637     20.7506
      6.9322     20.9720      2.0439     20.8401
      6.9596     21.4535      2.0186     20.9296
      6.9870     20.4083      2.0325     21.0192
      7.0144     20.3800      0.2650     21.1088
      7.0418     19.7337      1.2371     21.1985
      7.0691     20.1315      0.3908     21.2882
      7.0965     18.5123      2.0759     21.3780
      7.1239     17.3118      2.4269     21.4679
      7.1513     19.8085      1.0964     21.5578
      7.1786     19.7537      0.2654     21.6478
      7.2060     19.4922      1.3501     21.7378
      7.2334     18.8458      2.9334     21.8279
      7.2608     21.4914      2.7687     21.9180
      7.2882     22.8742      1.5875     22.0082
      7.3155     23.3283      0.6017     22.0985
