/* DATA DESCRIPTION:
Citation:	Fiedler, Björn (2023): Master tracks in different resolutions of POLARSTERN cruise PS135/2, Mindelo - Bremerhaven, 2023-03-28 – 2023-04-11 [dataset]. Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.961687
Abstract:	Raw data acquired by position sensors on board RV Polarstern during expedition PS135/2 was processed to receive a validated master track which can be used as reference of further expedition data. During PS135/2 two Trimble Marine SPS855 GPS receivers and the iXBlue HYDRINS hydrographic survey inertial navigation system were used as navigation sensors. Data were downloaded from DAVIS SHIP data base (https://dship.awi.de) with a resolution of 1 sec. Processed data are provided as a master track with 1 sec resolution derived from the position sensors' data selected by priority and a generalized track with a reduced set of the most significant positions of the master track.
Other version:	Generalized master track of POLARSTERN cruise PS135/2 (URI: https://download.pangaea.de/reference/119719/attachments/PS135_2_mastertrack_generalized.zip)
	Fiedler, Björn (2023): Master track of POLARSTERN cruise PS135/2 in 1 sec resolution (zipped, 8.5 MB). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.961686
Data processing report:	Processing report for navigation sensors from POLARSTERN cruise PS135/2 (URI: https://download.pangaea.de/reference/119721/attachments/PS135_2_nav.pdf)
Further details:	Station list of POLARSTERN cruise PS135/2 (URI: https://www.pangaea.de/expeditions/events/PS135/2)
	Trackline map of navigation sensors from POLARSTERN cruise PS135/2 (URI: https://download.pangaea.de/reference/119722/attachments/PS135_2_nav.jpg)
Coverage:	MEDIAN LATITUDE: 36.159850 * MEDIAN LONGITUDE: -11.938926 * SOUTH-BOUND LATITUDE: 16.887233 * WEST-BOUND LONGITUDE: -25.020915 * NORTH-BOUND LATITUDE: 53.906813 * EAST-BOUND LONGITUDE: 8.549712
	DATE/TIME START: 2023-03-28T18:20:00 * DATE/TIME END: 2023-04-11T03:43:29
Event(s):	PS135/2-track * LATITUDE START: 16.886100 * LONGITUDE START: -24.997600 * LATITUDE END: 53.567500 * LONGITUDE END: 8.554800 * DATE/TIME START: 2023-03-29T00:00:00 * DATE/TIME END: 2023-04-11T00:00:00 * CAMPAIGN: PS135/2 (WASCAL-II; Floating-Uni) (URI: https://doi.org/10.57738/BzPM_0779_2023) * BASIS: Polarstern (URI: https://doi.org/10.17815/jlsrf-3-163) * METHOD/DEVICE: Underway cruise track measurements (CT) * COMMENT: Mindelo - Bremerhaven
Comment:	This dataset contains the master track in 10 min resolution, for other resolutions please see "Further details" and "Other version" references.
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE
	LATITUDE (Latitude) * GEOCODE
	LONGITUDE (Longitude) * GEOCODE
	Speed [kn] (Speed) * METHOD/DEVICE: Calculated * COMMENT: 10-min average
	Course [deg] (Course) * METHOD/DEVICE: Calculated * COMMENT: 10-min average
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	3860 data points
*/
Date/Time	Latitude	Longitude	Speed [kn]	Course [deg]
2023-04-02T10:20	29.16775	-15.51215	0.320	308.2
2023-04-02T10:30	29.16854	-15.51258	0.313	334.8
2023-04-02T10:40	29.16903	-15.51253	0.178	4.4
2023-04-02T10:50	29.17034	-15.51077	0.727	49.7
2023-04-02T11:00	29.18888	-15.49175	8.963	41.8
2023-04-02T11:10	29.21620	-15.47767	10.785	24.2
2023-04-02T11:20	29.24247	-15.46528	10.228	22.4
2023-04-02T11:30	29.26898	-15.45281	10.319	22.3
2023-04-02T11:40	29.29476	-15.43913	10.226	24.8
2023-04-02T11:50	29.32182	-15.42525	10.672	24.1
2023-04-02T12:00	29.34868	-15.41140	10.605	24.2
2023-04-02T12:10	29.37515	-15.39735	10.502	24.8
2023-04-02T12:20	29.40181	-15.38381	10.497	23.9
2023-04-02T12:30	29.42789	-15.37021	10.313	24.4
2023-04-02T12:40	29.45373	-15.35671	10.220	24.5
2023-04-02T12:50	29.47959	-15.34337	10.207	24.2
2023-04-02T13:00	29.50574	-15.32952	10.368	24.7
2023-04-02T13:10	29.53223	-15.31603	10.431	23.9
2023-04-02T13:20	29.55834	-15.30243	10.323	24.4
2023-04-02T13:30	29.58443	-15.28890	10.306	24.3
2023-04-02T13:40	29.61006	-15.27543	10.144	24.6
2023-04-02T13:50	29.63667	-15.26160	10.513	24.3
2023-04-02T14:00	29.66328	-15.24757	10.539	24.6
2023-04-02T14:10	29.68948	-15.23397	10.346	24.3
2023-04-02T14:20	29.71534	-15.22045	10.227	24.4
2023-04-02T14:30	29.74155	-15.20681	10.355	24.3
2023-04-02T14:40	29.76785	-15.19325	10.375	24.1
2023-04-02T14:50	29.79376	-15.17968	10.247	24.4
2023-04-02T15:00	29.82024	-15.16574	10.482	24.5
2023-04-02T15:10	29.84699	-15.15177	10.575	24.4
2023-04-02T15:20	29.87382	-15.13814	10.555	23.8
2023-04-02T15:30	29.90005	-15.12446	10.366	24.3
2023-04-02T15:40	29.92692	-15.11012	10.659	24.8
2023-04-02T15:50	29.95364	-15.09625	10.546	24.2
2023-04-02T16:00	29.98051	-15.08235	10.601	24.1
2023-04-02T16:10	30.00680	-15.06838	10.422	24.7
2023-04-02T16:20	30.03358	-15.05445	10.575	24.2
2023-04-02T16:30	30.06062	-15.04041	10.672	24.2
2023-04-02T16:40	30.08743	-15.02627	10.612	24.5
2023-04-02T16:50	30.11449	-15.01203	10.703	24.5
2023-04-02T17:00	30.14170	-14.99796	10.734	24.1
2023-04-02T17:10	30.16874	-14.98371	10.697	24.5
2023-04-02T17:20	30.19665	-14.96943	10.989	23.9
2023-04-02T17:30	30.22402	-14.95463	10.877	25.0
2023-04-02T17:40	30.25104	-14.94069	10.651	24.0
2023-04-02T17:50	30.27816	-14.92639	10.728	24.5
2023-04-02T18:00	30.30534	-14.91229	10.724	24.1
2023-04-02T18:10	30.33306	-14.89786	10.942	24.2
2023-04-02T18:20	30.36033	-14.88347	10.788	24.5
2023-04-02T18:30	30.38718	-14.86925	10.630	24.6
2023-04-02T18:40	30.41425	-14.85513	10.687	24.2
2023-04-02T18:50	30.44165	-14.84093	10.806	24.1
2023-04-02T19:00	30.46882	-14.82646	10.766	24.7
2023-04-02T19:10	30.49581	-14.81235	10.657	24.2
2023-04-02T19:20	30.52272	-14.79851	10.598	23.9
2023-04-02T19:30	30.54991	-14.78383	10.797	24.9
2023-04-02T19:40	30.57727	-14.76943	10.815	24.4
2023-04-02T19:50	30.60434	-14.75537	10.675	24.1
2023-04-02T20:00	30.63124	-14.74112	10.645	24.5
2023-04-02T20:10	30.65856	-14.72667	10.808	24.5
2023-04-02T20:20	30.68498	-14.71292	10.422	24.1
2023-04-02T20:30	30.71045	-14.69949	10.070	24.4
2023-04-02T20:40	30.73659	-14.68564	10.338	24.5
2023-04-02T20:50	30.76238	-14.67202	10.202	24.4
2023-04-02T21:00	30.78859	-14.65843	10.331	24.0
2023-04-02T21:10	30.81465	-14.64453	10.318	24.6
2023-04-02T21:20	30.84127	-14.63061	10.507	24.2
2023-04-02T21:30	30.86792	-14.61646	10.547	24.5
2023-04-02T21:40	30.89421	-14.60239	10.415	24.7
2023-04-02T21:50	30.92026	-14.58910	10.238	23.6
2023-04-02T22:00	30.94581	-14.57563	10.099	24.3
2023-04-02T22:10	30.97122	-14.56198	10.071	24.8
2023-04-02T22:20	30.99710	-14.54852	10.202	24.0
2023-04-02T22:30	31.02280	-14.53485	10.172	24.5
2023-04-02T22:40	31.04823	-14.52119	10.077	24.7
2023-04-02T22:50	31.07417	-14.50781	10.213	23.8
2023-04-02T23:00	31.10066	-14.49560	10.252	21.6
2023-04-02T23:10	31.12848	-14.48662	10.393	15.4
2023-04-02T23:20	31.15666	-14.47769	10.511	15.2
2023-04-02T23:30	31.18448	-14.46889	10.378	15.1
2023-04-02T23:40	31.21212	-14.46026	10.302	14.9
2023-04-02T23:50	31.23997	-14.45155	10.379	15.0
2023-04-03T00:00	31.26828	-14.44263	10.555	15.1
2023-04-03T00:10	31.29640	-14.43378	10.486	15.0
2023-04-03T00:20	31.32447	-14.42503	10.459	14.9
2023-04-03T00:30	31.35252	-14.41609	10.468	15.2
2023-04-03T00:40	31.38095	-14.40723	10.591	14.9
2023-04-03T00:50	31.40944	-14.39810	10.635	15.3
2023-04-03T01:00	31.43792	-14.38950	10.589	14.4
2023-04-03T01:10	31.46638	-14.38016	10.642	15.6
2023-04-03T01:20	31.49527	-14.37115	10.763	14.9
2023-04-03T01:30	31.52415	-14.36192	10.775	15.2
2023-04-03T01:40	31.55308	-14.35309	10.766	14.6
2023-04-03T01:50	31.58155	-14.34414	10.611	15.0
2023-04-03T02:00	31.60980	-14.33484	10.562	15.7
2023-04-03T02:10	31.63813	-14.32619	10.541	14.6
2023-04-03T02:20	31.66653	-14.31717	10.590	15.1
2023-04-03T02:30	31.69522	-14.30811	10.698	15.0
2023-04-03T02:40	31.72389	-14.29887	10.701	15.3
2023-04-03T02:50	31.75233	-14.28990	10.605	15.0
2023-04-03T03:00	31.78066	-14.28103	10.554	14.9
2023-04-03T03:10	31.80894	-14.27204	10.548	15.1
2023-04-03T03:20	31.83741	-14.26292	10.624	15.2
2023-04-03T03:30	31.86614	-14.25383	10.711	15.0
2023-04-03T03:40	31.89478	-14.24478	10.676	15.0
2023-04-03T03:50	31.92353	-14.23566	10.720	15.1
2023-04-03T04:00	31.95195	-14.22665	10.597	15.1
2023-04-03T04:10	31.98027	-14.21755	10.569	15.2
2023-04-03T04:20	32.00860	-14.20896	10.530	14.4
2023-04-03T04:30	32.03687	-14.19988	10.549	15.2
2023-04-03T04:40	32.06535	-14.19064	10.636	15.4
2023-04-03T04:50	32.09374	-14.18190	10.563	14.6
2023-04-03T05:00	32.12197	-14.17291	10.526	15.1
2023-04-03T05:10	32.15053	-14.16356	10.674	15.5
2023-04-03T05:20	32.17917	-14.15458	10.669	14.9
2023-04-03T05:30	32.20793	-14.14540	10.724	15.1
2023-04-03T05:40	32.23678	-14.13640	10.743	14.8
2023-04-03T05:50	32.26570	-14.12686	10.812	15.6
2023-04-03T06:00	32.29471	-14.11779	10.804	14.8
2023-04-03T06:10	32.32345	-14.10863	10.715	15.1
2023-04-03T06:20	32.35229	-14.09938	10.758	15.2
2023-04-03T06:30	32.38129	-14.09017	10.813	15.0
2023-04-03T06:40	32.41022	-14.08116	10.771	14.7
2023-04-03T06:50	32.43945	-14.07182	10.901	15.1
2023-04-03T07:00	32.46886	-14.06236	10.970	15.2
2023-04-03T07:10	32.49810	-14.05293	10.912	15.2
2023-04-03T07:20	32.52747	-14.04387	10.925	14.6
2023-04-03T07:30	32.55608	-14.03476	10.667	15.0
2023-04-03T07:40	32.58467	-14.02539	10.681	15.4
2023-04-03T07:50	32.61314	-14.01624	10.619	15.1
2023-04-03T08:00	32.64148	-14.00747	10.545	14.6
2023-04-03T08:10	32.66988	-13.99829	10.595	15.2
2023-04-03T08:20	32.69826	-13.98908	10.594	15.3
2023-04-03T08:30	32.72646	-13.98004	10.516	15.1
2023-04-03T08:40	32.75479	-13.97092	10.567	15.1
2023-04-03T08:50	32.78322	-13.96214	10.574	14.6
2023-04-03T09:00	32.81166	-13.95298	10.611	15.1
2023-04-03T09:10	32.84020	-13.94382	10.643	15.1
2023-04-03T09:20	32.86901	-13.93450	10.747	15.2
2023-04-03T09:30	32.88820	-13.92845	7.150	14.8
2023-04-03T09:40	32.88972	-13.92787	0.572	18.0
2023-04-03T09:50	32.89014	-13.92813	0.172	331.8
2023-04-03T10:00	32.89000	-13.92891	0.241	258.2
2023-04-03T10:10	32.89051	-13.92965	0.288	309.8
2023-04-03T10:20	32.89106	-13.93027	0.273	316.3
2023-04-03T10:30	32.89139	-13.93108	0.272	296.2
2023-04-03T10:40	32.89183	-13.93182	0.274	304.9
2023-04-03T10:50	32.89232	-13.93246	0.263	312.7
2023-04-03T11:00	32.89290	-13.93318	0.301	313.3
2023-04-03T11:10	32.89350	-13.93405	0.340	309.6
2023-04-03T11:20	32.89365	-13.93418	0.067	322.7
2023-04-03T11:30	32.89377	-13.93423	0.047	340.5
2023-04-03T11:40	32.89432	-13.93488	0.278	315.4
2023-04-03T11:50	32.89439	-13.93568	0.244	275.5
2023-04-03T12:00	32.89462	-13.93614	0.161	302.0
2023-04-03T12:10	32.89485	-13.93671	0.191	295.7
2023-04-03T12:20	32.89489	-13.93752	0.245	273.5
2023-04-03T12:30	32.89479	-13.93841	0.273	262.0
2023-04-03T12:40	32.89471	-13.93907	0.203	261.9
2023-04-03T12:50	32.90932	-13.93331	5.542	18.3
2023-04-03T13:00	32.93809	-13.92085	11.023	20.0
2023-04-03T13:10	32.96587	-13.90628	10.928	23.7
2023-04-03T13:20	32.99443	-13.89450	10.880	19.1
2023-04-03T13:30	33.02358	-13.88505	10.877	15.2
2023-04-03T13:40	33.05283	-13.87561	10.909	15.1
2023-04-03T13:50	33.08205	-13.86605	10.909	15.3
2023-04-03T14:00	33.11138	-13.85677	10.925	14.8
2023-04-03T14:10	33.14067	-13.84708	10.942	15.5
2023-04-03T14:20	33.17017	-13.83781	10.984	14.7
2023-04-03T14:30	33.19951	-13.82850	10.932	14.9
2023-04-03T14:40	33.22877	-13.81907	10.910	15.1
2023-04-03T14:50	33.25789	-13.80945	10.877	15.4
2023-04-03T15:00	33.28681	-13.80012	10.784	15.1
2023-04-03T15:10	33.31563	-13.79111	10.726	14.6
2023-04-03T15:20	33.34449	-13.78186	10.758	15.0
2023-04-03T15:30	33.37310	-13.77262	10.668	15.1
2023-04-03T15:40	33.40156	-13.76311	10.640	15.6
2023-04-03T15:50	33.43008	-13.75419	10.613	14.6
2023-04-03T16:00	33.45851	-13.74509	10.593	15.0
2023-04-03T16:10	33.48689	-13.73570	10.602	15.4
2023-04-03T16:20	33.51511	-13.72648	10.531	15.2
2023-04-03T16:30	33.54333	-13.71760	10.503	14.7
2023-04-03T16:40	33.57178	-13.70867	10.587	14.7
2023-04-03T16:50	33.60004	-13.69942	10.549	15.2
2023-04-03T17:00	33.62822	-13.69028	10.508	15.1
2023-04-03T17:10	33.65630	-13.68093	10.491	15.5
2023-04-03T17:20	33.68504	-13.67204	10.687	14.4
2023-04-03T17:30	33.71379	-13.66232	10.752	15.7
2023-04-03T17:40	33.74250	-13.65345	10.672	14.4
2023-04-03T17:50	33.77090	-13.64415	10.599	15.2
2023-04-03T18:00	33.79955	-13.63476	10.691	15.2
2023-04-03T18:10	33.82802	-13.62504	10.657	15.8
2023-04-03T18:20	33.85659	-13.61484	10.727	16.5
2023-04-03T18:30	33.88472	-13.60479	10.565	16.5
2023-04-03T18:40	33.91258	-13.59452	10.489	17.0
2023-04-03T18:50	33.94042	-13.58452	10.459	16.6
2023-04-03T19:00	33.96830	-13.57449	10.476	16.6
2023-04-03T19:10	33.99613	-13.56459	10.449	16.4
2023-04-03T19:20	34.02393	-13.55463	10.442	16.5
2023-04-03T19:30	34.05181	-13.54452	10.481	16.7
2023-04-03T19:40	34.07942	-13.53473	10.360	16.4
2023-04-03T19:50	34.10682	-13.52500	10.283	16.4
2023-04-03T20:00	34.13396	-13.51508	10.210	16.8
2023-04-03T20:10	34.16132	-13.50535	10.268	16.4
2023-04-03T20:20	34.18845	-13.49531	10.215	17.0
2023-04-03T20:30	34.21592	-13.48546	10.317	16.5
2023-04-03T20:40	34.24331	-13.47552	10.295	16.7
2023-04-03T20:50	34.27165	-13.46544	10.636	16.4
2023-04-03T21:00	34.30003	-13.45539	10.646	16.3
2023-04-03T21:10	34.32846	-13.44518	10.678	16.5
2023-04-03T21:20	34.35676	-13.43490	10.638	16.7
2023-04-03T21:30	34.38488	-13.42467	10.573	16.7
2023-04-03T21:40	34.41275	-13.41453	10.475	16.7
2023-04-03T21:50	34.44052	-13.40446	10.436	16.7
2023-04-03T22:00	34.46860	-13.39450	10.535	16.3
2023-04-03T22:10	34.49646	-13.38424	10.482	16.9
2023-04-03T22:20	34.52396	-13.37438	10.325	16.5
2023-04-03T22:30	34.55148	-13.36454	10.329	16.4
2023-04-03T22:40	34.57935	-13.35443	10.475	16.6
2023-04-03T22:50	34.60692	-13.34427	10.370	16.9
2023-04-03T23:00	34.63467	-13.33449	10.403	16.2
2023-04-03T23:10	34.66269	-13.32406	10.553	17.0
2023-04-03T23:20	34.69101	-13.31408	10.616	16.2
2023-04-03T23:30	34.71972	-13.30351	10.799	16.8
2023-04-03T23:40	34.74820	-13.29328	10.691	16.4
2023-04-03T23:50	34.77684	-13.28285	10.764	16.6
2023-04-04T00:00	34.80514	-13.27261	10.630	16.6
2023-04-04T00:10	34.83370	-13.26224	10.731	16.6
2023-04-04T00:20	34.86221	-13.25170	10.726	16.9
2023-04-04T00:30	34.89049	-13.24163	10.607	16.3
2023-04-04T00:40	34.91806	-13.23156	10.362	16.7
2023-04-04T00:50	34.94575	-13.22154	10.399	16.5
2023-04-04T01:00	34.97283	-13.21167	10.178	16.6
2023-04-04T01:10	35.00057	-13.20151	10.428	16.7
2023-04-04T01:20	35.02815	-13.19163	10.350	16.4
2023-04-04T01:30	35.05618	-13.18146	10.525	16.5
2023-04-04T01:40	35.08400	-13.17128	10.459	16.7
2023-04-04T01:50	35.11194	-13.16104	10.502	16.7
2023-04-04T02:00	35.13937	-13.15096	10.311	16.7
2023-04-04T02:10	35.16675	-13.14090	10.293	16.7
2023-04-04T02:20	35.19426	-13.13107	10.320	16.3
2023-04-04T02:30	35.22112	-13.12132	10.086	16.5
2023-04-04T02:40	35.24839	-13.11141	10.242	16.5
2023-04-04T02:50	35.27630	-13.10129	10.479	16.5
2023-04-04T03:00	35.30310	-13.09186	10.040	16.0
2023-04-04T03:10	35.32982	-13.08162	10.081	17.4
2023-04-04T03:20	35.35719	-13.07174	10.272	16.4
2023-04-04T03:30	35.38517	-13.06153	10.512	16.6
2023-04-04T03:40	35.41295	-13.05160	10.416	16.2
2023-04-04T03:50	35.44059	-13.04168	10.370	16.3
2023-04-04T04:00	35.46876	-13.03146	10.578	16.5
2023-04-04T04:10	35.49674	-13.02095	10.533	17.0
2023-04-04T04:20	35.52411	-13.01115	10.265	16.3
2023-04-04T04:30	35.55063	-13.00141	9.965	16.6
2023-04-04T04:40	35.57730	-12.99194	9.995	16.1
2023-04-04T04:50	35.60481	-12.98164	10.354	16.9
2023-04-04T05:00	35.63257	-12.97182	10.400	16.0
2023-04-04T05:10	35.66045	-12.96135	10.497	17.0
2023-04-04T05:20	35.68828	-12.95146	10.429	16.1
2023-04-04T05:30	35.71623	-12.94129	10.491	16.5
2023-04-04T05:40	35.74461	-12.93066	10.682	16.9
2023-04-04T05:50	35.77221	-12.92058	10.364	16.5
2023-04-04T06:00	35.79994	-12.91045	10.412	16.5
2023-04-04T06:10	35.82863	-12.90019	10.758	16.2
2023-04-04T06:20	35.85680	-12.88963	10.599	16.9
2023-04-04T06:30	35.88584	-12.87894	10.910	16.6
2023-04-04T06:40	35.91500	-12.86848	10.933	16.2
2023-04-04T06:50	35.94461	-12.85733	11.146	17.0
2023-04-04T07:00	35.97434	-12.84639	11.170	16.6
2023-04-04T07:10	36.00360	-12.83557	10.995	16.7
2023-04-04T07:20	36.03269	-12.82501	10.918	16.4
2023-04-04T07:30	36.06054	-12.81478	10.461	16.5
2023-04-04T07:40	36.08852	-12.80438	10.516	16.7
2023-04-04T07:50	36.11573	-12.79436	10.225	16.6
2023-04-04T08:00	36.14334	-12.78433	10.357	16.3
2023-04-04T08:10	36.17047	-12.77384	10.233	17.3
2023-04-04T08:20	36.19658	-12.76190	10.022	20.2
2023-04-04T08:30	36.21731	-12.74037	9.738	40.0
2023-04-04T08:40	36.23875	-12.72163	9.446	35.2
2023-04-04T08:50	36.26589	-12.71398	10.020	12.8
2023-04-04T09:00	36.29384	-12.71043	10.116	5.8
2023-04-04T09:10	36.32175	-12.70691	10.102	5.8
2023-04-04T09:20	36.35088	-12.70296	10.551	6.2
2023-04-04T09:30	36.37958	-12.69665	10.493	10.0
2023-04-04T09:40	36.40694	-12.68679	10.258	16.2
2023-04-04T09:50	36.43454	-12.67660	10.367	16.5
2023-04-04T10:00	36.46255	-12.66578	10.560	17.2
2023-04-04T10:10	36.49110	-12.65540	10.710	16.3
2023-04-04T10:20	36.51964	-12.64511	10.696	16.2
2023-04-04T10:30	36.54717	-12.63177	10.640	21.3
2023-04-04T10:40	36.57464	-12.62323	10.193	14.0
2023-04-04T10:50	36.60148	-12.61459	9.982	14.5
2023-04-04T11:00	36.62825	-12.60441	10.078	17.0
2023-04-04T11:10	36.65534	-12.59437	10.175	16.6
2023-04-04T11:20	36.68173	-12.58462	9.911	16.5
2023-04-04T11:30	36.70831	-12.57450	10.006	17.0
2023-04-04T11:40	36.73500	-12.56496	9.998	16.0
2023-04-04T11:50	36.76186	-12.55468	10.113	17.0
2023-04-04T12:00	36.78885	-12.54632	10.011	13.9
2023-04-04T12:10	36.81555	-12.53472	10.180	19.2
2023-04-04T12:20	36.84287	-12.52473	10.248	16.3
2023-04-04T12:30	36.87083	-12.51416	10.518	16.8
2023-04-04T12:40	36.89791	-12.50399	10.181	16.7
2023-04-04T12:50	36.92486	-12.49414	10.107	16.3
2023-04-04T13:00	36.95244	-12.48397	10.355	16.4
2023-04-04T13:10	36.98059	-12.47335	10.585	16.8
2023-04-04T13:20	37.00816	-12.46297	10.367	16.7
2023-04-04T13:30	37.03544	-12.45258	10.267	16.9
2023-04-04T13:40	37.06292	-12.44241	10.317	16.5
2023-04-04T13:50	37.09019	-12.43236	10.233	16.4
2023-04-04T14:00	37.11783	-12.42213	10.376	16.4
2023-04-04T14:10	37.14516	-12.41182	10.275	16.7
2023-04-04T14:20	37.17216	-12.40178	10.140	16.5
2023-04-04T14:30	37.19937	-12.39157	10.226	16.7
2023-04-04T14:40	37.22658	-12.38110	10.246	17.0
2023-04-04T14:50	37.25378	-12.37101	10.212	16.4
2023-04-04T15:00	37.28176	-12.36041	10.521	16.8
2023-04-04T15:10	37.30953	-12.35020	10.416	16.3
2023-04-04T15:20	37.33756	-12.33968	10.533	16.6
2023-04-04T15:30	37.36554	-12.32939	10.497	16.3
2023-04-04T15:40	37.39298	-12.31899	10.317	16.8
2023-04-04T15:50	37.42116	-12.30847	10.584	16.5
2023-04-04T16:00	37.44930	-12.29769	10.588	16.9
2023-04-04T16:10	37.47715	-12.28729	10.462	16.5
2023-04-04T16:20	37.50492	-12.27678	10.439	16.7
2023-04-04T16:30	37.53251	-12.26646	10.362	16.5
2023-04-04T16:40	37.55994	-12.25627	10.294	16.4
2023-04-04T16:50	37.58791	-12.24562	10.519	16.8
2023-04-04T17:00	37.61556	-12.23525	10.386	16.5
2023-04-04T17:10	37.64366	-12.22454	10.569	16.8
2023-04-04T17:20	37.67150	-12.21436	10.434	16.1
2023-04-04T17:30	37.69928	-12.20364	10.457	17.0
2023-04-04T17:40	37.72689	-12.19322	10.377	16.6
2023-04-04T17:50	37.75435	-12.18305	10.303	16.3
2023-04-04T18:00	37.78102	-12.17279	10.037	16.9
2023-04-04T18:10	37.80762	-12.16275	9.992	16.6
2023-04-04T18:20	37.83460	-12.15248	10.143	16.7
2023-04-04T18:30	37.86162	-12.14229	10.152	16.6
2023-04-04T18:40	37.88909	-12.13213	10.302	16.3
2023-04-04T18:50	37.91693	-12.12157	10.464	16.7
2023-04-04T19:00	37.94452	-12.11112	10.368	16.6
2023-04-04T19:10	37.97238	-12.10053	10.472	16.7
2023-04-04T19:20	38.00055	-12.08986	10.586	16.6
2023-04-04T19:30	38.02922	-12.07898	10.771	16.6
2023-04-04T19:40	38.05796	-12.06815	10.796	16.5
2023-04-04T19:50	38.08674	-12.05724	10.814	16.6
2023-04-04T20:00	38.11564	-12.04620	10.866	16.7
2023-04-04T20:10	38.14373	-12.03559	10.548	16.5
2023-04-04T20:20	38.17133	-12.02536	10.352	16.2
2023-04-04T20:30	38.19853	-12.01468	10.248	17.1
2023-04-04T20:40	38.22584	-12.00437	10.257	16.5
2023-04-04T20:50	38.25342	-11.99398	10.355	16.5
2023-04-04T21:00	38.28104	-11.98351	10.376	16.6
2023-04-04T21:10	38.30884	-11.97303	10.437	16.5
2023-04-04T21:20	38.33672	-11.96253	10.470	16.5
2023-04-04T21:30	38.36508	-11.95143	10.680	17.1
2023-04-04T21:40	38.39390	-11.94079	10.804	16.1
2023-04-04T21:50	38.42283	-11.92984	10.862	16.5
2023-04-04T22:00	38.45161	-11.91882	10.818	16.7
2023-04-04T22:10	38.47992	-11.90849	10.601	15.9
2023-04-04T22:20	38.50753	-11.89801	10.370	16.6
2023-04-04T22:30	38.53520	-11.88754	10.393	16.5
2023-04-04T22:40	38.56318	-11.87719	10.486	16.1
2023-04-04T22:50	38.59115	-11.86653	10.509	16.6
2023-04-04T23:00	38.61920	-11.85620	10.508	16.0
2023-04-04T23:10	38.64727	-11.84539	10.553	16.8
2023-04-04T23:20	38.67493	-11.83497	10.384	16.4
2023-04-04T23:30	38.70251	-11.82469	10.339	16.2
2023-04-04T23:40	38.73071	-11.81428	10.568	16.1
2023-04-04T23:50	38.75901	-11.80344	10.635	16.6
2023-04-05T00:00	38.78701	-11.79271	10.521	16.6
2023-04-05T00:10	38.81496	-11.78234	10.475	16.1
2023-04-05T00:20	38.84259	-11.77187	10.373	16.4
2023-04-05T00:30	38.87037	-11.76174	10.396	15.9
2023-04-05T00:40	38.89817	-11.75108	10.448	16.6
2023-04-05T00:50	38.92614	-11.74040	10.506	16.5
2023-04-05T01:00	38.95414	-11.72995	10.495	16.2
2023-04-05T01:10	38.98233	-11.71905	10.599	16.7
2023-04-05T01:20	39.00999	-11.70872	10.371	16.2
2023-04-05T01:30	39.03793	-11.69794	10.500	16.7
2023-04-05T01:40	39.06594	-11.68760	10.492	16.0
2023-04-05T01:50	39.09386	-11.67704	10.477	16.4
2023-04-05T02:00	39.12168	-11.66664	10.429	16.2
2023-04-05T02:10	39.14915	-11.65607	10.321	16.6
2023-04-05T02:20	39.17692	-11.64538	10.436	16.6
2023-04-05T02:30	39.20472	-11.63520	10.405	15.8
2023-04-05T02:40	39.23266	-11.62431	10.506	16.8
2023-04-05T02:50	39.26096	-11.61378	10.605	16.1
2023-04-05T03:00	39.28870	-11.60319	10.415	16.5
2023-04-05T03:10	39.31687	-11.59249	10.573	16.4
2023-04-05T03:20	39.34550	-11.58174	10.733	16.2
2023-04-05T03:30	39.37453	-11.57024	10.933	17.0
2023-04-05T03:40	39.40330	-11.55964	10.768	15.9
2023-04-05T03:50	39.43191	-11.54885	10.733	16.2
2023-04-05T04:00	39.46041	-11.53783	10.709	16.6
2023-04-05T04:10	39.48887	-11.52698	10.682	16.4
2023-04-05T04:20	39.51754	-11.51664	10.713	15.5
2023-04-05T04:30	39.54625	-11.50633	10.726	15.5
2023-04-05T04:40	39.57495	-11.49668	10.675	14.5
2023-04-05T04:50	39.60377	-11.48633	10.768	15.5
2023-04-05T05:00	39.63276	-11.47620	10.807	15.1
2023-04-05T05:10	39.66153	-11.46626	10.719	14.9
2023-04-05T05:20	39.69030	-11.45574	10.763	15.7
2023-04-05T05:30	39.72040	-11.44535	11.213	14.9
2023-04-05T05:40	39.75034	-11.43500	11.152	14.9
2023-04-05T05:50	39.78010	-11.42455	11.101	15.1
2023-04-05T06:00	39.80992	-11.41395	11.129	15.3
2023-04-05T06:10	39.83999	-11.40342	11.211	15.1
2023-04-05T06:20	39.86983	-11.39302	11.121	15.0
2023-04-05T06:30	39.89948	-11.38255	11.062	15.1
2023-04-05T06:40	39.92908	-11.37190	11.055	15.4
2023-04-05T06:50	39.95897	-11.36123	11.159	15.3
2023-04-05T07:00	39.99005	-11.35058	11.569	14.7
